| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   1.05881    | 0.68328 | 1.74209 |   1.0   |    1.0     |
| Parallel |     1     |   0.42253    | 0.69394 | 1.11647 | 1.56036 |  1.56036   |
| Parallel |     2     |   0.20756    | 1.10461 | 1.31217 | 1.32764 |  0.66382   |
| Parallel |     4     |    0.1148    |  1.3282 |  1.443  | 1.20727 |  0.30182   |
| Parallel |     8     |   0.20756    | 2.85108 | 3.05864 | 0.56956 |   0.0712   |
