| Version  | Processes |     ReadFromFile    |        SCC        |      Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |     1     |  2.0238929999999997 |      2.163428     |      4.187321      |        1.0         |         1.0         |
| Parallel |     1     |  1.0173926666666666 | 2.179073333333333 | 3.1964659999999996 | 1.3099845266616321 |  1.3099845266616321 |
| Parallel |     2     |  0.5064553333333334 | 2.635833333333333 | 3.142288666666667  | 1.3325704428173688 |  0.6662852214086844 |
| Parallel |     4     | 0.33711433333333335 |      2.841098     | 3.178212333333333  | 1.3175082596222594 | 0.32937706490556484 |
| Parallel |     8     | 0.39602000000000004 |      4.201515     |      4.597535      | 0.9107752306398973 | 0.11384690382998716 |
