| Version  | Processes |     ReadFromFile     |         SCC         |       Elapsed       |       Speedup       |      Efficiency     |
|  Serial  |     1     | 0.06610933333333334  | 0.06669966666666667 | 0.13280899999999998 |         1.0         |         1.0         |
| Parallel |     1     | 0.026083666666666668 | 0.06934133333333334 |       0.095425      |  1.3917631647891013 |  1.3917631647891013 |
| Parallel |     2     | 0.013291666666666667 | 0.09846033333333333 |       0.111752      |  1.1884261579211108 |  0.5942130789605554 |
| Parallel |     4     | 0.007189333333333333 | 0.12517333333333333 | 0.13236266666666666 |  1.0033720485131759 | 0.25084301212829396 |
| Parallel |     8     | 0.07767966666666666  | 0.22017866666666666 | 0.29785833333333334 | 0.44587975267884616 | 0.05573496908485577 |
