size,processes,read,SCC,elapsed
800,0,0.066243,0.067801,0.134044
800,0,0.066736,0.064069,0.130805
800,0,0.066613,0.065622,0.132235
800,0,0.066767,0.065115,0.131882
800,0,0.066175,0.065196,0.131371
800,0,0.066533,0.065737,0.132270
800,0,0.068493,0.064718,0.133211
800,0,0.066294,0.065234,0.131528
800,0,0.066125,0.066614,0.132739
800,0,0.066527,0.065679,0.132206
