| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |    1.4374    | 0.53656 | 1.97396 |   1.0   |    1.0     |
| Parallel |     1     |   0.38863    | 0.54194 | 0.93057 | 2.12124 |  2.12124   |
| Parallel |     2     |   0.19422    | 1.01088 |  1.2051 | 1.63801 |   0.819    |
| Parallel |     4     |   0.10931    | 1.36215 | 1.47146 |  1.3415 |  0.33537   |
| Parallel |     8     |   0.16997    | 3.08433 |  3.2543 | 0.60657 |  0.07582   |
