| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   0.14896    | 0.14732 | 0.29628 |   1.0   |    1.0     |
| Parallel |     1     |   0.05795    | 0.15072 | 0.20867 | 1.41985 |  1.41985   |
| Parallel |     2     |   0.02916    |  0.2141 | 0.24326 | 1.21796 |  0.60898   |
| Parallel |     4     |   0.01586    | 0.24498 | 0.26084 | 1.13587 |  0.28397   |
| Parallel |     8     |   0.08719    | 0.57805 | 0.66523 | 0.44538 |  0.05567   |
