size,processes,read,SCC,elapsed
2400,2,0.117647,0.839399,0.957046
2400,2,0.117369,0.828734,0.946103
2400,2,0.116322,0.822393,0.938715
2400,2,0.117035,0.821226,0.938261
2400,2,0.117622,0.840185,0.957807
2400,2,0.116932,0.824026,0.940958
2400,2,0.117471,0.830360,0.947831
2400,2,0.116105,0.812283,0.928388
2400,2,0.116242,0.822954,0.939196
2400,2,0.116889,0.821980,0.938869
