size,processes,read,SCC,elapsed
2000,8,0.112843,0.802497,0.915340
2000,8,0.144054,0.730929,0.874983
2000,8,0.123735,0.727698,0.851433
2000,8,0.127773,0.720311,0.848084
2000,8,0.129623,0.689253,0.818876
2000,8,0.120568,0.748850,0.869418
2000,8,0.151707,0.750738,0.902445
2000,8,0.147223,0.728408,0.875631
2000,8,0.125202,0.855329,0.980531
2000,8,0.155893,0.698194,0.854087
