| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   0.22208    | 0.08985 | 0.31193 |   1.0   |    1.0     |
| Parallel |     1     |   0.06229    | 0.09061 |  0.1529 | 2.04009 |  2.04009   |
| Parallel |     2     |   0.03108    | 0.18106 | 0.21214 |  1.4704 |   0.7352   |
| Parallel |     4     |   0.01847    | 0.23145 | 0.24992 | 1.24812 |  0.31203   |
| Parallel |     8     |   0.07121    | 0.55757 | 0.62879 | 0.49608 |  0.06201   |
