size,processes,read,SCC,elapsed
1600,4,0.017969,0.224832,0.242801
1600,4,0.016912,0.226533,0.243445
1600,4,0.021488,0.275382,0.296870
1600,4,0.019293,0.223907,0.243200
1600,4,0.018417,0.214888,0.233305
1600,4,0.016673,0.239979,0.256652
1600,4,0.020393,0.230404,0.250797
1600,4,0.020394,0.222722,0.243116
1600,4,0.016662,0.228972,0.245634
1600,4,0.016526,0.226862,0.243388
