| Version  | Processes |     ReadFromFile    |         SCC         |       Elapsed       |       Speedup       |      Efficiency     |
|  Serial  |     1     | 0.22079400000000002 | 0.13529166666666667 |  0.3560856666666667 |         1.0         |         1.0         |
| Parallel |     1     | 0.06311633333333333 | 0.14090233333333332 | 0.20401866666666665 |  1.745358267870914  |  1.745358267870914  |
| Parallel |     2     | 0.03185466666666667 |       0.228469      |  0.2603236666666667 |  1.367857449252277  |  0.6839287246261385 |
| Parallel |     4     |       0.017843      |       0.302541      |       0.320384      |  1.1114339875482755 |  0.2778584968870689 |
| Parallel |     8     | 0.07692766666666666 |  0.6686983333333334 |       0.745626      | 0.47756605411649633 | 0.05969575676456204 |
