size,processes,read,SCC,elapsed
2000,4,0.026511,0.459810,0.486321
2000,4,0.028079,0.445896,0.473975
2000,4,0.030099,0.432568,0.462667
2000,4,0.028558,0.438130,0.466688
2000,4,0.025027,0.422016,0.447043
2000,4,0.025506,0.451589,0.477095
2000,4,0.026322,0.428627,0.454949
2000,4,0.026207,0.429512,0.455719
2000,4,0.028001,0.442782,0.470783
2000,4,0.026908,0.438521,0.465429
