| Version  | Processes |     ReadFromFile    |         SCC         |       Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |     1     | 0.34407566666666667 | 0.21114033333333335 |       0.555216      |        1.0         |         1.0         |
| Parallel |     1     | 0.09798833333333334 | 0.21454700000000002 | 0.31253533333333333 | 1.7764903381590988 |  1.7764903381590988 |
| Parallel |     2     | 0.05011433333333334 |  0.3809546666666666 |       0.431069      | 1.2879979771219923 |  0.6439989885609961 |
| Parallel |     4     |       0.026629      | 0.46380366666666667 |  0.4904326666666667 | 1.1320942460330947 |  0.2830235615082737 |
| Parallel |     8     | 0.09800199999999999 |        1.0483       |  1.1463020000000002 | 0.4843540358474468 | 0.06054425448093085 |
