size,processes,read,SCC,elapsed
2000,8,0.138795,1.099244,1.238039
2000,8,0.121156,1.600879,1.722035
2000,8,0.158821,1.090866,1.249687
2000,8,0.125096,1.024930,1.150026
2000,8,0.133345,1.070998,1.204343
2000,8,0.101094,1.075496,1.176590
2000,8,0.144122,1.090961,1.235083
2000,8,0.106434,1.084006,1.190440
2000,8,0.113570,1.080380,1.193950
2000,8,0.128768,1.098636,1.227404
