| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   0.49958    | 0.79653 | 1.29611 |   1.0   |    1.0     |
| Parallel |     1     |   0.23656    |  0.8066 | 1.04316 | 1.24248 |  1.24248   |
| Parallel |     2     |   0.11735    | 0.85643 | 0.97379 |  1.331  |   0.6655   |
| Parallel |     4     |   0.06303    | 0.73393 | 0.79696 | 1.62632 |  0.40658   |
| Parallel |     8     |   0.12712    | 1.13164 | 1.25876 | 1.02967 |  0.12871   |
