size,processes,read,SCC,elapsed
2000,0,0.494381,0.792135,1.286516
2000,0,0.497756,0.792431,1.290187
2000,0,0.496213,0.798595,1.294808
2000,0,0.497819,0.788124,1.285943
2000,0,0.515066,0.792192,1.307258
2000,0,0.501063,0.792535,1.293598
2000,0,0.498318,0.827191,1.325509
2000,0,0.498217,0.797078,1.295295
2000,0,0.501081,0.791405,1.292486
2000,0,0.495912,0.793635,1.289547
