size,processes,read,SCC,elapsed
2000,2,0.080745,0.579734,0.660479
2000,2,0.081038,0.597284,0.678322
2000,2,0.081126,0.582539,0.663665
2000,2,0.081073,0.588560,0.669633
2000,2,0.081160,0.582769,0.663929
2000,2,0.080640,0.583635,0.664275
2000,2,0.080788,0.643952,0.724740
2000,2,0.080858,0.568919,0.649777
2000,2,0.080684,0.579942,0.660626
2000,2,0.080473,0.575298,0.655771
