| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   0.41344    | 0.41255 | 0.82599 |   1.0   |    1.0     |
| Parallel |     1     |   0.16281    | 0.41884 | 0.58165 | 1.42008 |  1.42008   |
| Parallel |     2     |   0.08086    | 0.58826 | 0.66912 | 1.23444 |  0.61722   |
| Parallel |     4     |    0.0441    | 0.65661 | 0.70071 | 1.17879 |   0.2947   |
| Parallel |     8     |   0.10438    | 1.52611 | 1.63049 | 0.50659 |  0.06332   |
