, Version  , Processes , ReadFromFile ,    SCC    ,  Elapsed  , Speedup , Efficiency ,
,  Serial  ,     1     ,  116.94591   , 176.67774 , 293.62366 ,   1.0   ,    1.0     ,
, Parallel ,     1     ,   48.32631   , 111.82317 , 160.14948 , 1.83343 ,  1.83343   ,
, Parallel ,     2     ,   24.93957   ,  73.10204 ,  98.04162 , 2.99489 ,  1.49744   ,
, Parallel ,     4     ,   18.85767   ,  60.80916 ,  79.66683 , 3.68565 ,  0.92141   ,
, Parallel ,     8     ,   9.29325    ,  95.28851 , 104.58175 ,  2.8076 ,  0.35095   ,
, Parallel ,     16    ,   6.68958    ,  78.66532 ,  85.3549  , 3.44003 ,   0.215    ,
