| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   0.49189    | 0.78861 |  1.2805 |   1.0   |    1.0     |
| Parallel |     1     |   0.23095    | 0.79809 | 1.02905 | 1.24435 |  1.24435   |
| Parallel |     2     |   0.11436    | 0.84279 | 0.95714 | 1.33784 |  0.66892   |
| Parallel |     4     |   0.06465    | 0.77017 | 0.83483 | 1.53385 |  0.38346   |
| Parallel |     8     |   0.12922    | 1.11417 | 1.24339 | 1.02985 |  0.12873   |
