size,processes,read,SCC,elapsed
2000,2,0.114262,0.838672,0.952934
2000,2,0.115229,0.866483,0.981712
2000,2,0.113991,0.836774,0.950765
2000,2,0.114814,0.844343,0.959157
2000,2,0.114516,0.833154,0.947670
2000,2,0.115501,0.841308,0.956809
2000,2,0.113724,0.840609,0.954333
2000,2,0.113570,0.836388,0.949958
2000,2,0.113863,0.851389,0.965252
2000,2,0.114080,0.838768,0.952848
