, Version  , Processes , ReadFromFile ,   SCC    , Elapsed  , Speedup , Efficiency ,
,  Serial  ,     1     ,   10.83704   , 11.45425 , 22.29128 ,   1.0   ,    1.0     ,
, Parallel ,     1     ,   11.47804   , 18.56825 , 30.0463  ,  0.7419 ,   0.7419   ,
, Parallel ,     2     ,   11.6537    , 28.92713 , 40.58083 , 0.54931 ,  0.27465   ,
, Parallel ,     4     ,   11.50905   , 49.40864 , 60.91769 , 0.36592 ,  0.09148   ,
, Parallel ,     8     ,    5.9299    , 40.10882 , 46.03872 , 0.48419 ,  0.06052   ,
, Parallel ,     16    ,   2.93284    , 44.01147 , 46.9443  , 0.47485 ,  0.02968   ,
