| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   0.41417    | 0.27156 | 0.68573 |   1.0   |    1.0     |
| Parallel |     1     |   0.16358    | 0.27483 |  0.4384 | 1.56417 |  1.56417   |
| Parallel |     2     |   0.08115    | 0.45011 | 0.53126 | 1.29076 |  0.64538   |
| Parallel |     4     |   0.04591    | 0.53404 | 0.57995 |  1.1824 |   0.2956   |
| Parallel |     8     |   0.11389    | 1.12581 |  1.2397 | 0.55314 |  0.06914   |
