, Version  , Processes , ReadFromFile ,   SCC   , Elapsed , Speedup , Efficiency ,
,  Serial  ,     1     ,    1.2552    , 0.74309 , 1.99828 ,   1.0   ,    1.0     ,
, Parallel ,     1     ,   0.72079    , 1.23105 , 1.95184 , 1.02379 ,  1.02379   ,
, Parallel ,     2     ,   1.10776    , 2.31793 , 3.42569 , 0.58332 ,  0.29166   ,
, Parallel ,     4     ,   1.81736    , 3.63394 , 5.45129 , 0.36657 ,  0.09164   ,
, Parallel ,     8     ,   0.84585    , 4.70306 , 5.54891 , 0.36012 ,  0.04502   ,
, Parallel ,     16    ,   0.63504    , 3.85906 ,  4.4941 , 0.44465 ,  0.02779   ,
