size,processes,read,SCC,elapsed
2800,0,0.676049,0.414781,1.090830
2800,0,0.676057,0.409252,1.085309
2800,0,0.674007,0.414485,1.088492
2800,0,0.677724,0.414059,1.091783
2800,0,0.675321,0.408313,1.083634
2800,0,0.675798,0.413857,1.089655
2800,0,0.676706,0.408720,1.085426
2800,0,0.677012,0.415053,1.092065
2800,0,0.677722,0.412067,1.089789
2800,0,0.675962,0.415157,1.091119
