size,processes,read,SCC,elapsed
2800,2,0.159297,0.848216,1.007513
2800,2,0.159265,0.844486,1.003751
2800,2,0.160194,0.857528,1.017722
2800,2,0.157649,0.851762,1.009411
2800,2,0.158981,0.849739,1.008720
2800,2,0.160180,0.759027,0.919207
2800,2,0.159410,0.848770,1.008180
2800,2,0.159633,0.852761,1.012394
2800,2,0.158891,0.845256,1.004147
2800,2,0.159652,0.845353,1.005005
