| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   0.50989    | 0.54704 | 1.05693 |   1.0   |    1.0     |
| Parallel |     1     |   0.25791    | 0.55131 | 0.80922 | 1.30611 |  1.30611   |
| Parallel |     2     |   0.13061    | 0.68607 | 0.81668 | 1.29418 |  0.64709   |
| Parallel |     4     |   0.07533    | 0.63505 | 0.71038 | 1.48784 |  0.37196   |
| Parallel |     8     |   0.15195    | 0.96847 | 1.12042 | 0.94333 |  0.11792   |
