| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   0.88193    | 0.54157 |  1.4235 |   1.0   |    1.0     |
| Parallel |     1     |    0.2477    |  0.5534 |  0.8011 | 1.77693 |  1.77693   |
| Parallel |     2     |    0.1236    | 0.85321 | 0.97681 | 1.45729 |  0.72865   |
| Parallel |     4     |   0.06944    | 1.12668 | 1.19612 |  1.1901 |  0.29752   |
| Parallel |     8     |    0.1346    | 2.60591 | 2.74051 | 0.51943 |  0.06493   |
