size,processes,read,SCC,elapsed
2000,8,0.111644,1.119293,1.230937
2000,8,0.114394,1.089925,1.204319
2000,8,0.114020,1.090861,1.204881
2000,8,0.192888,1.299222,1.492110
2000,8,0.119637,1.120609,1.240246
2000,8,0.147070,1.117428,1.264498
2000,8,0.120886,1.191597,1.312483
2000,8,0.156029,1.092357,1.248386
2000,8,0.133045,1.038485,1.171530
2000,8,0.123742,1.056348,1.180090
