size,processes,read,SCC,elapsed
2000,1,0.228720,0.803287,1.032007
2000,1,0.230322,0.794965,1.025287
2000,1,0.229574,0.802643,1.032217
2000,1,0.229862,0.795456,1.025318
2000,1,0.229844,0.804277,1.034121
2000,1,0.232303,0.791451,1.023754
2000,1,0.229416,0.796934,1.026350
2000,1,0.230863,0.787644,1.018507
2000,1,0.230170,0.790184,1.020354
2000,1,0.228869,0.794274,1.023143
