size,processes,read,SCC,elapsed
2000,2,0.113973,0.836555,0.950528
2000,2,0.114304,0.840775,0.955079
2000,2,0.113463,0.838696,0.952159
2000,2,0.116352,0.839832,0.956184
2000,2,0.113538,0.845040,0.958578
2000,2,0.113796,0.842731,0.956527
2000,2,0.114293,0.837813,0.952106
2000,2,0.113997,0.920197,1.034194
2000,2,0.113685,0.840669,0.954354
2000,2,0.113369,0.832609,0.945978
