size,processes,read,SCC,elapsed
1200,4,0.009951,0.125136,0.135087
1200,4,0.009520,0.123238,0.132758
1200,4,0.010138,0.123654,0.133792
1200,4,0.010137,0.125918,0.136055
1200,4,0.010160,0.123716,0.133876
1200,4,0.009272,0.131276,0.140548
1200,4,0.010616,0.123250,0.133866
1200,4,0.010321,0.140766,0.151087
1200,4,0.010467,0.133705,0.144172
1200,4,0.010095,0.134259,0.144354
