size,processes,read,SCC,elapsed
400,8,0.089312,0.027063,0.116375
400,8,0.049889,0.057582,0.107471
400,8,0.059811,0.029490,0.089301
400,8,0.053029,0.043925,0.096954
400,8,0.041261,0.096085,0.137346
400,8,0.045500,0.036184,0.081684
400,8,0.053646,0.036145,0.089791
400,8,0.076615,0.021372,0.097987
400,8,0.039144,0.053852,0.092996
400,8,0.092260,0.032870,0.125130
