| Version  | Processes |     ReadFromFile    |        SCC         |      Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |     1     |  1.3384903333333333 | 0.8757483333333335 | 2.2142386666666667 |        1.0         |         1.0         |
| Parallel |     1     |  0.5263303333333332 | 0.8807126666666667 | 1.4070429999999998 | 1.573682301583297  |  1.573682301583297  |
| Parallel |     2     | 0.26518933333333333 | 1.4144990000000002 | 1.6796883333333332 | 1.3182437614914673 |  0.6591218807457336 |
| Parallel |     4     | 0.19953466666666664 | 1.7981973333333334 |      1.997732      | 1.1083762319803991 |  0.2770940579950998 |
| Parallel |     8     | 0.21673566666666666 | 3.5558416666666672 | 3.772577333333333  | 0.5869299608790879 | 0.07336624510988599 |
