size,processes,read,SCC,elapsed
2400,0,0.498066,0.201266,0.699332
2400,0,0.496609,0.197771,0.694380
2400,0,0.496186,0.195648,0.691834
2400,0,0.496503,0.199092,0.695595
2400,0,0.497821,0.197589,0.695410
2400,0,0.499010,0.198347,0.697357
2400,0,0.495370,0.197201,0.692571
2400,0,0.497411,0.199481,0.696892
2400,0,0.495548,0.202316,0.697864
2400,0,0.496968,0.198175,0.695143
