| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   0.49725    | 0.30407 | 0.80132 |   1.0   |    1.0     |
| Parallel |     1     |   0.13956    | 0.30709 | 0.44664 | 1.79411 |  1.79411   |
| Parallel |     2     |   0.07037    | 0.49254 | 0.56291 | 1.42353 |  0.71177   |
| Parallel |     4     |   0.03681    | 0.63595 | 0.67276 | 1.19109 |  0.29777   |
| Parallel |     8     |   0.09174    | 1.57848 | 1.67022 | 0.47977 |  0.05997   |
