| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   1.05897    |  1.0723 | 2.13127 |   1.0   |    1.0     |
| Parallel |     1     |   0.41975    | 1.09653 | 1.51628 | 1.40559 |  1.40559   |
| Parallel |     2     |   0.20739    |  1.4544 | 1.66179 | 1.28251 |  0.64126   |
| Parallel |     4     |   0.12318    |  1.867  | 1.99018 | 1.07089 |  0.26772   |
| Parallel |     8     |   0.19621    | 3.67039 |  3.8666 |  0.5512 |   0.0689   |
