, Version  , Processes , ReadFromFile ,   SCC    , Elapsed  , Speedup , Efficiency ,
,  Serial  ,     1     ,   25.75535   , 37.36818 , 63.12353 ,   1.0   ,    1.0     ,
, Parallel ,     1     ,   10.74086   , 22.22805 , 32.9689  , 1.91464 ,  1.91464   ,
, Parallel ,     2     ,   5.62894    , 14.93222 , 20.56116 , 3.07004 ,  1.53502   ,
, Parallel ,     4     ,   3.90976    , 11.30219 , 15.21195 ,  4.1496 ,   1.0374   ,
, Parallel ,     8     ,   5.95969    , 8.13223  , 14.09192 , 4.47941 ,  0.55993   ,
, Parallel ,     16    ,   1.72929    , 8.10032  , 9.82961  , 6.42177 ,  0.40136   ,
