size,processes,read,SCC,elapsed
1600,8,0.094435,1.216071,1.310506
1600,8,0.159926,1.125066,1.284992
1600,8,0.115476,0.830714,0.946190
1600,8,0.101753,0.986627,1.088380
1600,8,0.184415,0.766610,0.951025
1600,8,0.156453,0.927557,1.084010
1600,8,0.096645,0.674189,0.770834
1600,8,0.107605,0.862063,0.969668
1600,8,0.099474,0.724979,0.824453
1600,8,0.100719,0.740624,0.841343
