, Version  , Processes , ReadFromFile ,    SCC    ,  Elapsed  , Speedup , Efficiency ,
,  Serial  ,     1     ,  199.09053   , 305.35617 , 504.44671 ,   1.0   ,    1.0     ,
, Parallel ,     1     ,   83.21797   , 194.08585 , 277.30382 , 1.81911 ,  1.81911   ,
, Parallel ,     2     ,   42.74716   , 127.12648 , 169.87364 , 2.96954 ,  1.48477   ,
, Parallel ,     4     ,   33.97914   , 110.44986 ,  144.429  ,  3.4927 ,  0.87317   ,
, Parallel ,     8     ,   22.90464   , 169.00207 , 191.90672 ,  2.6286 ,  0.32858   ,
, Parallel ,     16    ,   9.41975    , 142.33831 , 102.42473 , 4.92505 ,  0.30782   ,
