size,processes,read,SCC,elapsed
400,0,0.016596,0.015748,0.032344
400,0,0.016574,0.015903,0.032477
400,0,0.016784,0.016012,0.032796
400,0,0.016486,0.016607,0.033093
400,0,0.016584,0.015982,0.032566
400,0,0.016730,0.015614,0.032344
400,0,0.017333,0.017162,0.034495
400,0,0.016730,0.015971,0.032701
400,0,0.017667,0.017899,0.035566
400,0,0.018412,0.016696,0.035108
