| Version  | Processes |      ReadFromFile     |         SCC          |       Elapsed        |       Speedup       |      Efficiency     |
|  Serial  |     1     |        0.016448       | 0.016273666666666665 | 0.03272166666666667  |         1.0         |         1.0         |
| Parallel |     1     |  0.006684666666666668 |       0.016176       | 0.022860666666666668 |  1.4313522498614797 |  1.4313522498614797 |
| Parallel |     2     |  0.003526333333333333 | 0.04570233333333334  | 0.049228666666666664 |  0.6646872418509542 |  0.3323436209254771 |
| Parallel |     4     | 0.0022683333333333336 | 0.027933666666666666 | 0.030202000000000003 |  1.0834271461051144 |  0.2708567865262786 |
| Parallel |     8     |  0.04280833333333334  | 0.09475733333333332  | 0.13756566666666667  | 0.23786216037431823 | 0.02973277004678978 |
