size,processes,read,SCC,elapsed
4000,8,0.227050,5.730207,5.957257
4000,8,0.278729,5.780363,6.059092
4000,8,0.257729,5.468102,5.725831
4000,8,0.253639,5.635722,5.889361
4000,8,0.263201,5.618908,5.882109
4000,8,0.225870,5.766208,5.992078
4000,8,0.244955,5.777625,6.022580
4000,8,0.286974,5.485816,5.772790
4000,8,0.273051,5.597456,5.870507
4000,8,0.269155,5.601769,5.870924
