size,processes,read,SCC,elapsed
4000,4,0.182979,2.827381,3.010360
4000,4,0.199855,2.953469,3.153324
4000,4,0.208233,2.889109,3.097342
4000,4,0.212597,2.895399,3.107996
4000,4,0.199298,2.869180,3.068478
4000,4,0.205904,3.019079,3.224983
4000,4,0.209588,2.985032,3.194620
4000,4,0.221378,2.974333,3.195711
4000,4,0.218072,3.050817,3.268889
4000,4,0.218105,3.009164,3.227269
