| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   0.73709    | 1.20947 | 1.94656 |   1.0   |    1.0     |
| Parallel |     1     |   0.37319    | 1.23617 | 1.60936 | 1.20952 |  1.20952   |
| Parallel |     2     |   0.18828    | 1.32896 | 1.51724 | 1.28296 |  0.64148   |
| Parallel |     4     |   0.10801    | 1.31436 | 1.42237 | 1.36853 |  0.34213   |
| Parallel |     8     |   0.19196    | 1.92374 |  2.1157 | 0.92005 |  0.11501   |
