size,processes,read,SCC,elapsed
2000,2,0.114012,0.607626,0.721638
2000,2,0.114936,0.603666,0.718602
2000,2,0.114459,0.607023,0.721482
2000,2,0.115019,0.612482,0.727501
2000,2,0.114199,0.607884,0.722083
2000,2,0.114822,0.617873,0.732695
2000,2,0.114587,0.603142,0.717729
2000,2,0.114030,0.600284,0.714314
2000,2,0.114063,0.608666,0.722729
2000,2,0.114485,0.612410,0.726895
