size,processes,read,SCC,elapsed
2000,4,0.065743,0.515640,0.581383
2000,4,0.062061,0.537478,0.599539
2000,4,0.065907,0.542472,0.608379
2000,4,0.074319,0.522567,0.596886
2000,4,0.075319,0.525248,0.600567
2000,4,0.061058,0.547105,0.608163
2000,4,0.061248,0.533813,0.595061
2000,4,0.060782,0.531028,0.591810
2000,4,0.101712,0.543966,0.645678
2000,4,0.062799,0.689886,0.752685
