size,processes,read,SCC,elapsed
2000,1,0.229573,0.507856,0.737429
2000,1,0.229486,0.503494,0.732980
2000,1,0.231092,0.506158,0.737250
2000,1,0.231449,0.514459,0.745908
2000,1,0.246914,0.504739,0.751653
2000,1,0.237431,0.508941,0.746372
2000,1,0.230868,0.510590,0.741458
2000,1,0.229293,0.505829,0.735122
2000,1,0.228842,0.505662,0.734504
2000,1,0.229353,0.511915,0.741268
