| Version  | Processes | ReadFromFile |   SCC   | Elapsed | Speedup | Efficiency |
|  Serial  |     1     |   0.08188    | 0.08881 | 0.17069 |   1.0   |    1.0     |
| Parallel |     1     |   0.04099    | 0.09005 | 0.13104 | 1.30258 |  1.30258   |
| Parallel |     2     |   0.02074    | 0.10849 | 0.12924 | 1.32072 |  0.66036   |
| Parallel |     4     |   0.01269    |  0.0958 | 0.10849 | 1.57332 |  0.39333   |
| Parallel |     8     |   0.07965    | 0.16205 |  0.2417 | 0.70621 |  0.08828   |
