, Version  , Processes , ReadFromFile ,   SCC   , Elapsed , Speedup , Efficiency ,
,  Serial  ,     1     ,   1.67121    , 1.31974 , 2.65762 ,   1.0   ,    1.0     ,
, Parallel ,     1     ,   1.66706    , 2.17831 , 3.84537 , 0.69112 ,  0.69112   ,
, Parallel ,     2     ,   1.13488    , 1.78441 ,  2.9193 , 0.91036 ,  0.45518   ,
, Parallel ,     4     ,   1.35125    , 1.57531 , 2.65168 , 1.00224 ,  0.25056   ,
, Parallel ,     8     ,    0.6886    , 0.89998 , 1.58858 , 1.67295 ,  0.20912   ,
, Parallel ,     16    ,   0.53819    , 0.71769 , 1.25588 , 2.11614 ,  0.13226   ,
