size,processes,read,SCC,elapsed
3200,0,1.302582,2.166674,3.469256
3200,0,1.301137,2.173750,3.474887
3200,0,1.294841,2.174873,3.469714
3200,0,1.300934,2.158442,3.459376
3200,0,1.297275,2.161577,3.458852
3200,0,1.305505,2.162118,3.467623
3200,0,1.299846,2.169401,3.469247
3200,0,1.304819,2.165074,3.469893
3200,0,1.296104,2.144642,3.440746
3200,0,1.315417,2.172602,3.488019
