size,processes,read,SCC,elapsed
3200,2,0.327899,2.310150,2.638049
3200,2,0.327208,2.377471,2.704679
3200,2,0.326929,2.308873,2.635802
3200,2,0.326751,2.304278,2.631029
3200,2,0.333027,2.399988,2.733015
3200,2,0.391605,2.452515,2.844120
3200,2,0.403296,2.423498,2.826794
3200,2,0.361177,2.600511,2.961688
3200,2,0.325591,2.319299,2.644890
3200,2,0.335124,2.455047,2.790171
